bike_id,WINTER,SPRING,SUMMER,FALL
15569,836313,1886827,2652771,2074714
15904,848334,1994438,3146866,1822296
18679,519763,2903679,3009800,1942530
15849,739728,1979642,3011562,1926975
19019,698295,2327789,3326973,1786731
15255,568089,2184941,3149635,2181962
19268,329709,1246210,1617916,843595
19321,850968,3251039,3070812,2525174
19487,871078,3211787,3117594,1760706
17658,882750,2069874,2546518,1815846
15019,786153,3071559,3523931,2004995
16058,906308,2017094,2995887,2145171
18253,901270,1790495,2669817,1735608
16001,749050,1741308,4339229,1772157
17627,503960,1530491,2139492,1235028
19675,883100,2529846,3710797,1777901
20373,942756,1885199,6434016,1862962
16318,645178,3011311,4929478,1900803
17089,705350,2396197,3372679,2011730
19397,903059,2409124,2883255,2621949
17128,25281,569250,712811,353355
15378,922679,2801867,3127256,1721964
21514,735452,3465564,2727561,1661575
14898,1035686,2045704,2095473,2220886
19806,900626,2562190,3131536,3268266
17720,853135,1842200,3914835,1997727
20807,221297,396829,514252,368876
15325,644818,2769677,2614164,1492521
18871,818216,1897521,2825778,1565760
17180,757893,2065522,3232631,2023003
16801,355633,998534,1530553,752816
18808,818417,3163600,2863833,1735959
16519,839014,2202426,2931222,2507460
19483,578463,1906708,2809235,1999917
21371,485651,328295,328495,177158
19075,73215,124713,532225,466717
15547,105858,148516,567536,394312
16567,779059,2805180,3418330,2112268
17833,860651,2308432,3165269,1949874
19079,52487,1019985,1408407,1055464
18410,694434,2331493,2240964,1328066
18055,895840,2103895,3275806,2615223
18330,675173,2423960,2415752,1773303
18306,147404,386092,393059,365113
17663,412147,1829328,3326232,1982564
15371,114761,414011,600814,396171
14682,289953,2008279,757343,551740
19825,1465294,3303300,3510650,2001907
16674,662272,1473720,2566749,1727026
16754,757568,2502793,3011892,2170952
18710,34027,112408,811608,571370
16721,941003,2705714,2723943,3043268
18218,918253,2318849,2790320,1870385
15817,716713,2401206,2334673,1410095
17872,725164,1872713,2921002,1997510
17369,597788,1790470,2489695,1195399
14819,811823,1430504,2512416,1571565
15537,925035,2535568,2626960,1892067
16290,925645,2670895,2536236,1918105
16196,446194,1547553,1888669,1028380
19067,1342886,2457378,3325060,1497965
15719,880102,2517489,2589966,1583857
16194,629018,1561800,2410407,1470636
21092,1025560,2800852,2486950,1631263
14733,942994,2010152,4107480,2876673
19634,107333,438423,539679,383585
17144,497714,1186096,2045128,1119381
16813,1116037,2374071,3192711,2273925
19006,436696,1283888,2082298,1579570
18024,801557,2168243,3425892,1742512
21313,689827,2670828,2803796,1665114
18922,949551,2762545,2918812,1363128
18558,981042,2228638,3717122,2196368
19276,794396,2350385,3011084,1713348
18962,1297976,2567086,2814002,1816409
19589,885597,2369619,3704464,2180269
15105,835884,2308991,3509336,1705199
19881,805620,2631367,2946322,1802909
15119,772149,2426873,4281116,2142931
21163,625675,1718463,2097701,1653545
18981,1058107,1933366,2964786,1444978
17439,924425,3262045,2816962,2325423
18803,634800,3586918,3127349,1969620
20165,849630,2238652,3541504,2275608
17334,992877,2325531,3232756,2088942
19587,1187788,2602794,2657642,2441550
15899,748370,2241314,3077170,2274771
15329,257861,880308,1467218,1156093
17889,1011783,2947314,3022066,2526586
18243,60518,79968,431184,158794
14983,913672,2407569,3010710,2512439
15165,145351,136167,474676,337520
19206,1016300,2315958,3458713,2109932
16130,528582,2324650,3251291,2021942
15367,680478,2291603,3293919,2170345
17064,540892,2097032,3915563,1514056
18985,721626,2024849,3143493,1877102
16224,124983,628538,1577842,779805
20866,119303,428929,89270,80900
16796,616559,1863744,2655330,1911166
19799,810369,2055354,3292733,1975911
17130,478057,1980722,3345771,1283205
14903,1943057,2305879,2967197,1184685
17226,675588,2053696,3184306,2122325
15225,916559,1798034,1946302,1587277
16047,877749,2280719,2688799,1723022
18776,698189,2595932,2796849,1621294
20595,215135,672464,1359879,586592
18480,547933,2250181,2102541,1384910
17160,201271,458942,1291973,554082
17197,37009,377692,544179,469212
16868,344149,1025302,1728451,1082123
16263,432276,2182589,1968244,1528286
15567,608398,2459890,2771677,1990039
18273,629751,2565892,3315476,2013486
18980,376507,884000,1435162,988170
19091,909648,1966275,2834801,2753642
20354,546644,1851593,1692418,3287718
19212,720124,4387055,2744484,1392258
15435,339735,389922,840648,455996
14742,646559,2368102,2669054,1591351
16014,1035034,2648054,3188574,1995913
21478,3258,238702,329184,
17462,642503,1820247,2754237,2002844
18786,60276,527388,681019,219599
17374,791616,2507748,2748898,1616065
19242,837444,3535554,4239690,1966728
15263,918100,1999550,3245564,2016176
19845,23674,203513,847958,367390
17969,963388,2337107,3518776,1599543
15414,690254,2354048,3014594,2477361
20098,750749,2030478,2811291,2022667
14604,694739,2452154,3022301,1751186
18358,804787,2778010,3743557,1795638
16036,118671,283395,975008,431208
19861,558479,1694869,2576490,1730635
18665,751162,2301873,2981514,1684199
19370,628725,2102621,2952237,4074861
20959,602379,2161521,2547419,1787710
19830,800890,1898604,2626322,1977297
15336,12026213,1916629,2997165,3503738
17699,310827,1865694,3194243,1523430
17295,1002618,2756912,3134302,2091504
17430,1034311,2713486,4204312,1787892
21461,679017,1498300,2916833,537830
18671,769743,2421213,2800183,2840373
15145,706541,2024220,3047005,2092065
16100,1050732,2612336,2915958,2048739
20250,294732,508735,1716611,742313
16952,113429,348351,539639,293554
16896,722063,2743940,3562026,1996056
19069,839112,2640006,3801062,2112972
14790,826993,2150312,3483811,2375652
20772,736707,1800358,3334975,1723153
21394,576189,1455252,1777665,963788
16919,1538769,1861821,2568304,2962662
20283,668198,2626137,3285351,1785873
19565,901819,1911436,3264473,2361582
20099,109771,291197,545557,327777
19401,877306,1826324,2244142,1256654
14589,438283,1278115,2087658,1263560
19117,899321,2557276,3262497,1831587
15090,579386,1747679,1573124,1113652
15084,755051,2327838,2544565,2659247
17231,1582266,3812182,3078559,1821903
15811,718615,2171503,2902107,2803107
20870,746316,2141642,2361405,2350740
18310,755953,1971055,2972366,1515428
20542,841757,2383566,3913561,1938503
16364,829819,3300700,2541146,1787822
16602,52734,40625,527221,378063
17992,680304,1131491,2589503,2202019
19310,577284,2032382,2771551,1505092
15956,712757,3161544,3226925,1613515
16250,789024,2591388,3396292,1415748
18278,78893,192280,708406,453238
19878,717482,2368502,2587010,1889221
15451,848504,2047068,3226936,2043357
17190,860791,2508121,3572082,2680101
15503,590390,2326095,2411080,2215937
14842,944451,2335464,3162937,2065298
18497,687914,2825059,2894972,1880881
15195,853323,2479494,3470115,1817309
20830,754386,2215575,2657989,1793645
21290,918977,2321307,2741888,1562412
19925,12043,405461,573811,403453
19735,727196,4830855,3181915,1552898
16778,107701,437123,888296,366944
19322,1077277,3331647,3421359,2093075
15508,452105,1398155,2042731,1371692
14887,814590,2583366,3674582,2184189
16551,801300,2184383,2677525,1470696
15496,1040426,1210104,2353316,1587120
17446,508664,1322745,1415988,1071216
17331,1411807,2393345,3242179,2117797
14577,643196,2193203,3420021,2107865
20574,537554,648670,1090329,1148400
18417,755051,2347577,3086019,1682170
18515,1071821,2269347,3798626,2031251
20069,704077,2209116,4295935,2260168
17950,492157,2014971,2246355,1278180
17478,1097830,2533350,3538919,2055235
20010,685361,2891202,2848812,1492278
19777,479873,1484570,2100178,800078
18756,113900,441710,512496,350796
16509,768556,1805743,3265226,1906325
17126,131251,402893,593348,494264
18753,683768,2491846,2618576,2226066
17780,863578,2220153,3085475,2076089
16698,715210,1802300,3533968,2926653
19681,810431,2171769,3167454,1863321
19353,28148,524099,745568,334208
20621,821016,3663037,2963437,2068590
17219,446019,1934262,2894177,1718614
17499,2342714,1594275,2632976,1923565
19733,606134,2513733,3234966,2075796
16518,865205,2260331,2639358,1551321
18239,1458169,2388107,3248298,2217698
20355,496986,2059146,3206614,1885661
15453,263776,506227,953300,755018
17466,868076,2072048,3150967,1744392
19403,1400792,2246996,2585927,1906825
19307,985726,2199807,3913133,2037521
21363,806485,2717015,3098286,1628818
21316,706008,2087935,2382906,1611597
16223,1831525,2313424,3066862,1905516
18546,725383,1600669,2067487,1624999
15037,793670,2854258,2677335,2108345
19684,522515,1342033,2444819,1177848
16306,414728,468794,583322,304386
18320,863988,2097448,2153238,1499950
19755,894201,2846192,3273998,2212885
19385,781969,2439065,3947242,2075708
19181,661367,1751870,2656522,1612938
18318,380286,794636,1275043,1218445
18796,705561,3305463,2898225,2214876
15770,1074672,2820491,4188233,1715028
17075,1315351,2924921,2589042,1940530
19949,979507,1978736,2822552,3042980
17840,110173,395908,892753,360942
18832,28926,406517,379392,365510
18583,688178,2436293,3057860,1714763
14574,741564,2002403,2678362,1948810
17623,592997,1843811,2591776,1874339
20072,205562,327832,687917,352541
17597,1711661,2550238,3013318,1856128
19152,108416,24687,588914,318388
20242,725448,2619398,2985979,1818589
21515,,222737,330280,
17547,930107,1551438,1887313,1117899
17761,674975,2768073,2681332,1834783
19653,841186,3026897,2789332,1871821
20773,1056765,2296381,2785416,7148860
17870,921782,1592985,3474157,1460458
15054,85558,53822,558709,397870
17798,87997,373127,638971,237917
15969,753244,2132908,2435027,1626671
20682,937353,2329894,2439092,1770570
19913,1014712,2122613,2872100,1930087
19566,489100,1188452,1375035,3403546
20816,929979,1933732,2744158,2213169
16659,935802,2289764,2744885,1993336
15279,654577,2509070,3000210,2078923
17849,204937,589464,712343,607704
16151,224078,439894,185138,16345
17039,76705,556113,666740,152842
19692,679700,2061017,3728999,1685926
19205,437132,3025930,3048245,1447099
18744,657981,2342877,2520785,1547948
20913,713351,2132770,4137339,1967396
20126,837531,2935264,3506385,2205744
18247,515633,1680040,1826949,916929
17995,60536,375685,503081,217985
17493,860538,2538839,4689882,2199418
14899,1007321,2340200,3074376,1699987
14564,23280,377028,457150,195270
18746,702291,2302864,3554387,1843972
16118,957886,2207947,3169257,2617216
18472,2212154,3397603,2943953,2230128
16860,879061,2890657,4509155,1571790
19874,717789,1705968,2276456,1874464
17008,722517,1908041,2393876,1593862
20543,803792,2579366,2994839,3506228
17302,607128,2209407,3097178,1883599
20753,694626,2086545,2604510,1600341
15368,,131132,425056,167684
18250,1130400,2664138,3425144,2242136
15356,1144606,6228643,3584707,5571187
18064,701835,2134771,2623835,2528384
17210,470021,2376859,2153125,1852491
19222,679415,3048919,2791121,2003060
14552,532576,1255313,2418013,2059036
15607,1260369,2884032,3080390,1869163
20905,834603,2381265,2902353,2195947
20248,1298142,2043833,3206322,1817872
15502,661305,1871595,3250137,1947448
20262,651938,2377792,4637985,3402273
18654,729289,3722869,2635780,2410308
20133,139308,505849,953338,364622
19032,473486,1846049,1839127,1087317
19770,768165,2244172,3149430,1908562
15758,890749,2030300,3519732,1975550
15010,187611,441036,904588,399917
15343,77054,487125,758481,387179
15708,854114,2425991,3063779,1835388
18553,654522,2926659,3597946,2294974
14788,823169,4938197,3199352,2065773
18561,205054,579770,1045638,603061
20625,136490,365111,1079362,609958
21017,855450,2707745,2267109,1190451
20703,204520,146196,169901,540341
15147,179167,722220,828948,503556
16652,890404,2151793,4354040,1893315
15970,944909,2652293,4101435,1634622
15333,798224,3607233,4455714,2019412
16361,661730,1777537,2965227,1505571
17000,1035384,2182746,3331972,1944709
17021,596581,1756442,2511168,1575347
20343,749919,2104413,3116683,1919353
16386,938757,2467113,2500589,1931214
18153,881428,2828596,2896799,2297390
17620,783849,2244497,3298253,1810892
18429,774949,2509200,3548822,2047247
21552,56524,395207,327817,
17982,980270,1450563,2235208,1434445
17276,736951,1767179,2784614,1960835
20182,781249,2524588,2881870,1928849
19275,951169,3406611,3044982,1848421
21450,799298,2385631,3176558,1624637
15057,432735,2464600,3237207,1986525
16435,750978,2491189,2705936,1869844
21504,1130333,2807729,3776681,2121268
15573,908874,2733176,2757554,1635217
19086,676702,2531539,3547065,1810179
20105,832935,2502176,2570391,1277779
16443,1103502,2336194,3320979,2037158
18706,124317,239054,247924,205161
15769,579837,2178442,1738783,1505597
19529,182125,234136,555309,243863
14931,510900,4199716,2511289,1317063
20225,378532,1218938,2165227,1337762
17406,1252600,2580932,3372730,1594319
21220,431293,1644835,1357731,683854
19030,112237,179475,496068,19926
17529,123788,368120,806376,353220
18161,606208,2173546,3013180,2372083
16095,761552,2354871,2863682,1477598
21091,415921,1101494,1893038,1480086
14640,1728287,2170449,3021742,1757946
16557,905890,2445519,3111875,1643058
16690,122409,381504,535982,237986
17997,800919,5566132,2722084,1840355
17200,765232,2607730,2971326,1831517
17856,820736,2195059,3857336,1794338
14647,971943,2404958,2180918,1669874
16272,3687111,2590845,3161141,2125192
18114,410727,1976063,2586764,1424807
15512,741473,2204087,3076089,2281102
17066,848763,2355654,4170860,2637763
16684,703876,2546336,3013149,3361165
20128,1015160,2007469,2801071,1801694
14913,799810,2513694,3251701,2169673
17498,573056,1566567,2948345,1165026
21501,130384,850260,579657,160152
14631,1136186,2211910,3224744,1298389
17347,514242,1909156,4317071,1624635
19418,597004,2812039,3391572,10612633
19015,695169,1656447,3292845,1886809
18182,3985059,3424716,3691923,2151419
20202,851788,2404400,2705559,1630926
15288,1062819,1952044,2625188,1936179
17641,,54914,429104,
16837,694160,2407796,2519909,1626254
15097,848484,2105998,3021747,2657016
15850,39087,388614,865171,430157
16872,1002816,2393706,3368520,1870204
15446,636863,2324281,3388665,1681087
20084,1007115,2077011,3213533,2111991
17550,935627,3153148,3192707,1623261
18450,70826,432474,1080529,713852
17046,82359,45932,533516,355175
19804,999173,2452313,3679076,1850007
19157,991917,2865661,3931517,2028373
21624,855669,2456646,2904321,2811846
17966,976526,3363932,3150537,1560287
15467,,59300,432519,
19834,1112802,1993512,2369121,1777151
20529,585366,1993471,2036334,1278103
21076,1165779,1991098,6193838,1949740
20848,1142327,2123367,3006999,1948159
21482,931778,3022416,1921013,1103509
15812,855890,2355206,3850142,1693264
17884,379487,1374630,2677931,1000956
16618,89092,401318,632625,288580
19522,665477,2765021,3287102,2164430
16724,678792,2523407,3517109,1995862
19163,988399,3208108,2352475,2224759
15707,1031772,2496702,3096608,1895543
20702,710988,2072729,1885553,1259963
18082,901282,2770426,4040613,1642117
18303,1183597,2312415,2631619,1402156
21033,464304,1515553,1904358,758693
15674,482333,940217,1269064,1029153
17672,577987,1876864,4043133,2100821
14943,727353,3236268,3591124,2193586
14915,682648,2475961,2759433,2533976
14670,931713,2531012,2430088,1478286
17642,205306,656123,1582781,819532
17445,467923,1975955,3119618,1911370
18951,817174,1626068,2292732,1096651
19753,625867,2411500,4126412,3342546
17543,812473,1812577,5259338,2026867
16461,902131,2527329,2657735,1768413
20325,1310858,2225112,3588344,2096790
20241,951705,2355040,3331790,1691388
19866,88425,2269453,746708,539995
17005,632100,2378997,3132121,2053967
15133,878259,2178201,4793187,1791396
20633,860700,1362049,2737113,1415725
16327,165864,533740,1618408,563755
20181,791295,2414695,3358626,1530505
19196,831624,2395498,3821464,1815832
14843,905093,2563460,2824487,1949199
15882,581866,2005503,2795995,1909624
16390,1038299,3127898,2486565,1420157
19042,890286,2293439,2543917,1420578
19051,652499,2007207,2716321,1459591
19477,774086,1932896,3642021,1492533
16735,449326,1137207,1640122,839117
17567,946837,2007148,3415381,2047171
20764,733667,1977955,2918643,1926284
20368,772018,2514696,3040646,2251054
15202,952464,2699584,3179469,1935289
20046,872789,2587569,3212531,1619105
15045,717419,3162628,2735027,2077766
20118,457538,1424825,2421972,1579260
